"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.286243,0.00259208,0.00318233,2123.5,746.25,0.246856,50,71,215856000,75665400,1000,0.101852
"Pteronotus_parnellii",0.771012,0.00154728,0.00069319,2130.75,736,0.275018,23,29,80038600,27754300,500,0.0379412
"Desmodus_rotundus",0.129775,0.000776994,0.00209698,2124.25,744,0.644617,24,13,48788500,17035400,500,0.0236955
"Phyllostomus_discolor",0.0883844,0.000209358,0.000830933,2123.75,745,0.490128,14,10,20859800,7302820,100,0.0105002
"Phyllostomus_hastatus",1.7263,0.000328073,6.65968e-05,2125.25,744.75,0.559721,8,5,17640700,6171150,100,0.00928619
"Artibeus_jamaicensis",0.260767,0.000802474,0.00107103,2125.5,739.75,0.472596,19,14,40106300,13966200,250,0.0190481
"Sturnira_hondurensis",1.16462,0.000955608,0.000285926,2125.75,740.75,0.422393,17,14,41705700,14507500,250,0.0201251
"Molossus_molossus",0.0867302,0.00117569,0.00472606,2129,742.25,0.157817,19,42,98068500,34212000,1000,0.0474196
"Miniopterus_natalensis",0.0666306,0.00246046,0.0128747,2126.75,741.5,0.232595,16,24,93263700,32539000,2500,0.0463988
"Eptesicus_fuscus",0.294734,0.0017596,0.00208136,2124.75,740.75,0.260898,9,12,20173700,7017700,1000,0.0105823
"Pipistrellus_kuhlii",0.0758098,0.000131654,0.000606739,2124.5,742.25,0.509548,51,35,80280700,28073400,100,0.0381086
"Myotis_brandtii",0.127352,0.00213119,0.00582955,2125,740.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.175228,0.00162303,0.00322659,2125,740.25,1.04519,3,1,8180980,2850230,1000,0.00485649
"Myotis_davidii",0.350986,0.00130617,0.00129251,2127.75,739,0.107035,4,13,19373700,6739380,500,0.00980151
"Myotis_myotis",0.339952,0.000544456,0.000557976,2124.75,740.25,0.232261,6,9,12568300,4378700,250,0.0061503
"Hipposideros_armiger",0.0822453,0.00479445,0.0202284,2127.5,738.25,0.556068,24,15,68752700,23894500,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0904932,0.00479595,0.0181853,2134.75,732.5,0.918278,16,6,25738500,8863170,5000,0.0122756
"Rhinolophus_sinicus",0.0819225,0.00415317,0.0173397,2136.5,730.75,0.901926,21,8,25571300,8786050,5000,0.0132901
"Rousettus_aegyptiacus",0.348667,0.00158502,0.00158445,2126,741,0.443046,14,11,46112100,16052000,500,0.0218276
"Pteropus_alecto",0.0666656,0.00221298,0.0115003,2129.5,737.75,1.3873,4,1,5694020,1974830,2500,0.00268413
"Pteropus_giganteus",0.0817351,0.00224383,0.00951181,2129.25,737.75,0.347116,1,1,2456000,852518,2500,0.00140844
"Pteropus_vampyrus",0.080132,0.00198599,0.00858725,2129.25,737.75,0.115541,1,3,2131160,738707,2500,0.0014088
