"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.188746,0.00155587,0.00283434,2133.25,733.5,0.236257,59,86,215064000,74062600,1000,0.101852
"Pteronotus_parnellii",0.306907,0.00112427,0.00126244,2132.75,735,0.314177,31,34,80858100,27862200,500,0.0379412
"Desmodus_rotundus",0.155933,0.0015311,0.0033955,2130.5,736.75,0.243771,12,17,48517100,16755000,500,0.0236955
"Phyllostomus_discolor",0.333078,0.00058133,0.000606553,2125,738.5,0.564963,13,8,20278800,7050340,100,0.0105002
"Phyllostomus_hastatus",0.0847891,0.000198776,0.000820816,2119.25,742,0.81421,14,6,19387100,6765070,100,0.00928619
"Artibeus_jamaicensis",0.0241195,6.60858e-05,0.000942314,2133.5,733.75,0.802413,28,12,40012800,13760000,250,0.0190481
"Sturnira_hondurensis",8.84846,0.000701978,2.72003e-05,2134.25,731.75,0.581081,22,13,42586500,14622800,250,0.0201251
"Molossus_molossus",0.131434,0.00143571,0.00373201,2133.75,729,0.181618,18,34,96734800,33185600,1000,0.0474196
"Miniopterus_natalensis",0.114249,0.00258069,0.00772263,2133.75,729.5,0.312363,20,22,94010800,32302100,2500,0.0463988
"Eptesicus_fuscus",0.206459,0.00154861,0.00259406,2132.5,737.5,0.271474,11,14,21537200,7441380,1000,0.0105823
"Pipistrellus_kuhlii",0.00166545,4.68e-06,0.000964961,2136.75,733.75,0.492602,53,37,81244800,27939500,100,0.0381086
"Myotis_brandtii",0.126044,0.00322565,0.00885466,2131.5,737.5,0.345998,1,1,4921640,1702880,5000,0.00352876
"Myotis_lucifugus",0.0976936,0.00122067,0.00431483,2132.75,736.5,0.432519,5,4,8351390,2889710,1000,0.00485649
"Myotis_davidii",0.87289,0.000983194,0.000386838,2135.75,733.5,0.258506,9,12,18870400,6504170,500,0.00980151
"Myotis_myotis",0.045985,0.000253262,0.00189844,2133,735.25,0.62114,9,5,12516600,4319220,250,0.0061503
"Hipposideros_armiger",0.141537,0.00560074,0.0136235,2131.25,733.75,0.430517,15,12,69588400,23967200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0851806,0.00409373,0.0164741,2133.25,731.25,0.343358,8,8,25785300,8853580,5000,0.0122756
"Rhinolophus_sinicus",0.0716408,0.00432377,0.0207459,2130.25,732.25,0.300925,7,8,27321700,9396340,5000,0.0132901
"Rousettus_aegyptiacus",0.173161,0.000856784,0.00170934,2129,735.5,0.323751,15,16,45935400,15863100,500,0.0218276
"Pteropus_alecto",0.123797,0.00333046,0.0092622,2130.5,733.5,0.229527,2,3,5255290,1809340,2500,0.00268413
"Pteropus_giganteus",0.144306,0.00277277,0.00661988,2129.75,733.75,0,0,2,1097060,377646,2500,0.00140844
"Pteropus_vampyrus",0.095057,0.00285719,0.0103556,2129.75,733.75,0,0,2,905296,311692,2500,0.0014088
