"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.179014,0.00148485,0.00279202,2139,720,0.201511,44,74,216512000,73377100,1000,0.101852
"Pteronotus_parnellii",0.28613,0.00118861,0.00139948,2130.5,717.75,0.405338,35,29,79591200,26730800,500,0.0379412
"Desmodus_rotundus",0.301786,0.0012278,0.00137861,2128.5,721.25,0.412475,22,18,48645900,16417000,500,0.0236955
"Phyllostomus_discolor",0.00946021,1.86444e-05,0.000671517,2129.25,725.5,0.637443,15,8,20856200,7090480,100,0.0105002
"Phyllostomus_hastatus",0.347879,2.80164e-05,2.74476e-05,2127.25,725,0.64171,17,9,19106200,6490920,100,0.00928619
"Artibeus_jamaicensis",0.23015,0.000745903,0.00109451,2130.5,719.5,0.674893,22,11,39323000,13269400,250,0.0190481
"Sturnira_hondurensis",0.0821393,0.000396939,0.00164264,2127,723,0.423087,20,16,42384400,14345900,250,0.0201251
"Molossus_molossus",0.122393,0.00117564,0.00325216,2130.25,721.25,0.164624,21,43,100732000,33955300,1000,0.0474196
"Miniopterus_natalensis",0.0736022,0.00197664,0.00896132,2136.75,713,0.239417,25,35,98398600,32981600,2500,0.0463988
"Eptesicus_fuscus",0.179273,0.00162076,0.00305035,2131,719,0.103652,4,13,20448700,6888510,1000,0.0105823
"Pipistrellus_kuhlii",8.58933,0.000352018,1.38744e-05,2129,720.75,0.392356,42,36,80875200,27198800,100,0.0381086
"Myotis_brandtii",0.149168,0.00293275,0.00661739,2131,717.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.125185,0.00161758,0.00434911,2131,717.25,0,0,1,6904440,2323890,1000,0.00485649
"Myotis_davidii",0.133795,0.00103076,0.00258879,2131.5,716.25,0.168244,4,8,19589400,6591620,500,0.00980151
"Myotis_myotis",0.202323,0.000397142,0.000660445,2131,717,0.210116,5,8,10865300,3652760,250,0.0061503
"Hipposideros_armiger",0.0854305,0.00490306,0.0191577,2136,713,0.648455,29,15,70834900,23758600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0761784,0.00383562,0.0169723,2133,719,0.336776,11,11,23770600,8005350,5000,0.0122756
"Rhinolophus_sinicus",0.0744781,0.00397074,0.0179338,2133.75,717.75,0.625837,13,7,27412100,9237560,5000,0.0132901
"Rousettus_aegyptiacus",0.446426,0.00137134,0.00103306,2133.5,717.5,0.232569,18,26,44323300,14889600,500,0.0218276
"Pteropus_alecto",0.124986,0.00276311,0.00744937,2134.5,719.25,0,0,2,1205990,406376,2500,0.00268413
"Pteropus_giganteus",0.101051,0.00201052,0.00670116,2134.75,719,0,0,3,2489120,838354,2500,0.00140844
"Pteropus_vampyrus",0.1686,0.0033478,0.00669401,2134.25,719.5,0,0,2,2437880,821098,2500,0.0014088
