"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.091768,0.00132024,0.00496694,2126.75,734.25,0.35076,55,54,213029000,73363600,1000,0.101852
"Pteronotus_parnellii",0.216779,0.000791824,0.00126368,2125.25,735.25,0.239325,25,36,77691900,26774900,500,0.0379412
"Desmodus_rotundus",1.12717,0.00150797,0.000461133,2128.75,733.75,0.172839,15,30,49908500,17252300,500,0.0236955
"Phyllostomus_discolor",7.51603,0.000596597,2.73038e-05,2129.5,732.5,0.343776,9,9,22364200,7688290,100,0.0105002
"Phyllostomus_hastatus",0.119354,0.000204118,0.000587923,2130.75,732.5,1.03166,15,5,19748700,6791350,100,0.00928619
"Artibeus_jamaicensis",0.143523,0.000508149,0.00122132,2130,734.75,0.230078,12,18,40558900,13997500,250,0.0190481
"Sturnira_hondurensis",0.189508,0.000797215,0.00145262,2130,735.5,0.367948,16,15,42789600,14760300,250,0.0201251
"Molossus_molossus",0.149531,0.00161331,0.00367464,2136.75,727.75,0.320098,30,32,100406000,34282300,1000,0.0474196
"Miniopterus_natalensis",0.0714797,0.00222456,0.010689,2131.25,732,0.318101,25,27,96480200,33145700,2500,0.0463988
"Eptesicus_fuscus",0.113851,0.00146328,0.00441284,2131.25,731.75,0.28608,5,6,22497100,7723170,1000,0.0105823
"Pipistrellus_kuhlii",0.300258,0.000616887,0.000705578,2130,731.5,0.649409,51,27,79775300,27427100,100,0.0381086
"Myotis_brandtii",0.0694075,0.00158973,0.00784958,2132.25,730.75,0,0,2,1865940,638969,5000,0.00352876
"Myotis_lucifugus",0.274721,0.001884,0.00235216,2132,731.25,0,0,8,10354100,3548740,1000,0.00485649
"Myotis_davidii",0.0712131,0.000475769,0.00228389,2132.5,729,0.155215,5,11,20709100,7071590,500,0.00980151
"Myotis_myotis",0.275833,0.00136235,0.00168571,2133,728,0.292619,6,7,11949900,4079560,250,0.0061503
"Hipposideros_armiger",0.0832028,0.00383615,0.0159287,2126.75,734.75,0.366909,17,16,69836500,24116400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.113674,0.00509553,0.0154925,2123.75,734,0.493574,10,7,26037900,8996150,5000,0.0122756
"Rhinolophus_sinicus",0.116358,0.00467465,0.0139024,2123.25,734.75,0.519443,18,12,27290000,9450390,5000,0.0132901
"Rousettus_aegyptiacus",0.160749,0.000745208,0.00161734,2123.25,740.75,0.158281,10,22,46136100,16065400,500,0.0218276
"Pteropus_alecto",0.119319,0.00332001,0.00964911,2125.25,737,0.173412,1,2,3914640,1357690,2500,0.00268413
"Pteropus_giganteus",0.0643629,0.00135998,0.00733914,2124.75,738,0,0,3,2263390,785438,2500,0.00140844
"Pteropus_vampyrus",0.103984,0.00234229,0.00781672,2125.25,737.5,0,0,2,1185890,411525,2500,0.0014088
